FPRate;TPRate;thresholds
0,19761668321747766;0,42105263157894735;0,5597707033157349
0,19960278053624628;0,42105263157894735;0,5594470500946045
0,19960278053624628;0,43859649122807015;0,5592069029808044
0,2015888778550149;0,43859649122807015;0,5578728318214417
0,2015888778550149;0,4473684210526316;0,5578386187553406
0,20854021847070506;0,4473684210526316;0,5556952357292175
0,20854021847070506;0,45614035087719296;0,5551274418830872
0,21449851042701093;0,45614035087719296;0,5542227029800415
0,21449851042701093;0,4649122807017544;0,5535772442817688
0,22542204568023833;0,4649122807017544;0,5514677166938782
0,22542204568023833;0,47368421052631576;0,5512214303016663
0,22641509433962265;0,47368421052631576;0,5511402487754822
0,22641509433962265;0,4824561403508772;0,5507189035415649
0,26613704071499505;0,4824561403508772;0,5410370230674744
0,26613704071499505;0,5;0,540735125541687
0,3247269116186693;0,5;0,5328660011291504
0,3247269116186693;0,5087719298245614;0,5328019261360168
0,33068520357497516;0,5087719298245614;0,5321981906890869
0,33068520357497516;0,5175438596491229;0,5319280624389648
0,3346573982125124;0,5175438596491229;0,5313035249710083
0,3346573982125124;0,5263157894736842;0,531242311000824
0,3634558093346574;0,5263157894736842;0,5265365242958069
0,3634558093346574;0,5350877192982456;0,5264034271240234
0,38232373386295926;0,5350877192982456;0,5240525007247925
0,38232373386295926;0,543859649122807;0,5239949822425842
0,3853028798411122;0,543859649122807;0,5239336490631104
0,3853028798411122;0,5526315789473685;0,5239208340644836
0,3872889771598808;0,5526315789473685;0,5238112211227417
0,3872889771598808;0,5701754385964912;0,5237170457839966
0,40615690168818275;0,5701754385964912;0,522400975227356
0,40615690168818275;0,5789473684210527;0,5222700238227844
0,407149950347567;0,5789473684210527;0,5221033692359924
0,407149950347567;0,5964912280701754;0,521658718585968
0,4299900695134062;0,5964912280701754;0,5180149078369141
0,4299900695134062;0,6052631578947368;0,5179138779640198
0,4369414101290963;0,6052631578947368;0,5170960426330566
0,4369414101290963;0,6140350877192983;0,5170221924781799
0,464746772591857;0,6140350877192983;0,5135716199874878
0,464746772591857;0,6228070175438597;0,5132489204406738
0,4716981132075472;0,6228070175438597;0,5123205780982971
0,4716981132075472;0,631578947368421;0,5122993588447571
0,4786494538232373;0,631578947368421;0,5111201405525208
0,4786494538232373;0,6403508771929824;0,5109480023384094
0,4945382323733863;0,6403508771929824;0,5090481042861938
0,4945382323733863;0,6491228070175439;0,5090323090553284
0,5104270109235353;0,6491228070175439;0,5079482197761536
0,5104270109235353;0,6578947368421053;0,5079020261764526
0,5233366434955313;0,6578947368421053;0,5067599415779114
0,5233366434955313;0,6666666666666666;0,5067212581634521
0,5501489572989077;0,6666666666666666;0,502288281917572
0,5501489572989077;0,6754385964912281;0,501281201839447
0,573982125124131;0,6754385964912281;0,49730533361434937
0,573982125124131;0,6842105263157895;0,49711814522743225
0,5849056603773585;0,6842105263157895;0,49596840143203735
0,5849056603773585;0,6929824561403509;0,4958822429180145
0,5878848063555114;0,6929824561403509;0,4950963854789734
0,5878848063555114;0,7017543859649122;0,49488040804862976
0,6047666335650447;0,7017543859649122;0,49230313301086426
0,6047666335650447;0,7105263157894737;0,49220162630081177
0,6236345580933466;0,7105263157894737;0,49003276228904724
0,6236345580933466;0,7192982456140351;0,4900278151035309
0,631578947368421;0,7192982456140351;0,48844391107559204
0,631578947368421;0,7280701754385965;0,48832711577415466
0,6464746772591857;0,7280701754385965;0,48605555295944214
0,6464746772591857;0,7368421052631579;0,4859585165977478
0,660377358490566;0,7368421052631579;0,4828607141971588
0,660377358490566;0,7456140350877193;0,48276346921920776
0,6623634558093346;0,7456140350877193;0,48262402415275574
0,6623634558093346;0,7543859649122807;0,4822482466697693
0,6981132075471698;0,7543859649122807;0,4750121533870697
0,6981132075471698;0,7631578947368421;0,47489574551582336
0,7149950347567031;0,7631578947368421;0,4701489508152008
0,7149950347567031;0,7719298245614035;0,46986812353134155
0,7348560079443893;0,7719298245614035;0,4655408263206482
0,7348560079443893;0,7807017543859649;0,4652090072631836
0,7368421052631579;0,7807017543859649;0,465045303106308
0,7368421052631579;0,7894736842105263;0,46484461426734924
0,7428003972194638;0,7894736842105263;0,4631032645702362
0,7428003972194638;0,7982456140350878;0,4629545211791992
0,7437934458788481;0,7982456140350878;0,4628017842769623
0,7437934458788481;0,8070175438596491;0,4623689353466034
0,746772591857001;0,8070175438596491;0,4617805778980255
0,746772591857001;0,8157894736842105;0,461374968290329
0,7507447864945382;0,8157894736842105;0,46055689454078674
0,7507447864945382;0,8245614035087719;0,46046146750450134
0,7576961271102284;0,8245614035087719;0,45791685581207275
0,7576961271102284;0,8333333333333334;0,4576236605644226
0,7656405163853028;0,8333333333333334;0,45563995838165283
0,7656405163853028;0,8421052631578947;0,4551106095314026
0,7775571002979146;0,8421052631578947;0,4517344832420349
0,7775571002979146;0,8508771929824561;0,45127037167549133
0,8033763654419066;0,8508771929824561;0,4409712255001068
0,8033763654419066;0,8596491228070176;0,44017890095710754
0,8063555114200596;0,8596491228070176;0,43931686878204346
0,8063555114200596;0,868421052631579;0,43884819746017456
0,8103277060575969;0,868421052631579;0,4368831515312195
0,8103277060575969;0,8771929824561403;0,43653061985969543
0,8232373386295928;0,8771929824561403;0,4310014843940735
0,8232373386295928;0,8859649122807017;0,43069350719451904
0,8242303872889771;0,8859649122807017;0,4302803874015808
0,8242303872889771;0,8947368421052632;0,4301401674747467
0,8331678252234359;0,8947368421052632;0,4256393611431122
0,8331678252234359;0,9035087719298246;0,42554083466529846
0,8391261171797418;0,9035087719298246;0,42436379194259644
0,8391261171797418;0,9122807017543859;0,424299418926239
0,8421052631578947;0,9122807017543859;0,42321667075157166
0,8421052631578947;0,9210526315789473;0,42222294211387634
0,8440913604766633;0,9210526315789473;0,4210057258605957
0,8440913604766633;0,9298245614035088;0,42019233107566833
0,8500496524329693;0,9298245614035088;0,4187154769897461
0,8500496524329693;0,9385964912280702;0,4185687303543091
0,8560079443892751;0,9385964912280702;0,41515758633613586
0,8560079443892751;0,9473684210526315;0,41512975096702576
0,8798411122144985;0,9473684210526315;0,40369629859924316
0,8798411122144985;0,956140350877193;0,40343138575553894
0,8867924528301887;0,956140350877193;0,39995673298835754
0,8867924528301887;0,9649122807017544;0,3990071415901184
0,9354518371400199;0,9649122807017544;0,34661805629730225
0,9354518371400199;0,9736842105263158;0,346442312002182
0,9364448857994042;0,9736842105263158;0,3464043438434601
0,9364448857994042;0,9824561403508771;0,34620270133018494
0,971201588877855;0,9824561403508771;0,27296212315559387
0,971201588877855;0,9912280701754386;0,2701994478702545
0,9761668321747765;0,9912280701754386;0,2579515278339386
0,9761668321747765;1,0;0,2571847438812256
1,0;1,0;0,009672810323536396
